site_id,lon,lat,PGA_POE_1.0_yr,PGA_POE_10.0_yr,PGA_POE_50.0_yr,PGA_POE_100.0_yr,PGA_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,0.03648895048648094,0.16613701527377145,0.2659937562150636,0.6443340561783129
1,-77.05,-12.11,1.0000000000000004e-06,0.03247250822832598,0.1485198923497351,0.24506502059393978,0.6039510786013024
2,-77.04,-12.11,1.0000000000000004e-06,0.031502547901152395,0.15134206602464903,0.24299362338587116,0.5451658783510097
3,-77.03,-12.11,1.0000000000000004e-06,0.035478989372829374,0.16448652243525277,0.26719371275319975,0.6725841666253075
4,-77.02,-12.11,1.0000000000000004e-06,0.035456012262362994,0.1722194200613804,0.2752628757041883,0.7192557488417362
5,-77.01,-12.11,1.0000000000000004e-06,0.034735496758717725,0.16469276637375196,0.26425948793817516,0.6377775380538538
6,-77.04,-12.12,1.0000000000000004e-06,0.0321182149929602,0.15846959356761262,0.2566247180209424,0.6767499602319079
7,-77.03,-12.12,1.0000000000000004e-06,0.036346344786693435,0.1697854085493024,0.28394897069729896,0.6941122840526743
8,-77.02,-12.12,1.0000000000000004e-06,0.03568671637673469,0.17310238278361334,0.284723648704047,0.6666581947151872
9,-77.01,-12.12,1.0000000000000004e-06,0.03563759387902412,0.17627666247783927,0.28942896990001815,0.7227560363124322
10,-77.03,-12.13,1.0000000000000004e-06,0.03127912972940257,0.14817773029893155,0.24028701010951686,0.5876955853865076
11,-77.02,-12.13,1.0000000000000004e-06,0.03603306418070069,0.1669230715040074,0.2667786552955535,0.6575841093700651
12,-77.01,-12.13,1.0000000000000004e-06,0.035782518518365745,0.16442063605333518,0.2572638707761236,0.6564257919079916
13,-77.02,-12.16,1.0000000000000004e-06,0.03450779891657647,0.1594121076818274,0.26050155005823933,0.5905040755560607
14,-77.01,-12.16,1.0000000000000004e-06,0.03757236878983305,0.17964324506577084,0.28051533371979476,0.6729092345809723
15,-77.0,-12.16,1.0000000000000004e-06,0.03637421365852189,0.17321982079894252,0.2887531349761471,0.6937054688836108
16,-76.99,-12.16,1.0000000000000004e-06,0.03567633824547154,0.16752199965124304,0.26291222810829623,0.6350374277556498
17,-76.98,-12.16,1.0000000000000004e-06,0.03473424766500816,0.1669191784636276,0.26561836000227684,0.6368783100914819
18,-77.03,-12.17,1.0000000000000004e-06,0.033040339550615735,0.15919176816650377,0.2574815155277766,0.6168775064223894
19,-77.02,-12.17,1.0000000000000004e-06,0.03578257131255254,0.16723290963037019,0.2720627993298379,0.6217732878528981
