site_id,lon,lat,PGV_POE_1.0_yr,PGV_POE_10.0_yr,PGV_POE_50.0_yr,PGV_POE_100.0_yr,PGV_POE_500.0_yr
0,-77.09,-12.04,0.009472474860373701,2.284934855183854,9.61165370255727,14.761739237460949,32.730366775299544
1,-77.05,-12.11,0.010128555381314916,1.9676043728518635,8.295631121854917,12.949865643457457,30.168865003725298
2,-77.04,-12.11,1.0000000000000004e-06,1.837164761612589,7.934404721919074,11.88242237411322,25.739222177042652
3,-77.03,-12.11,0.01242839237105172,2.239762280774903,9.695667871479673,14.740635811852616,30.288425926979254
4,-77.02,-12.11,0.010059936443646349,2.2708693294930584,9.714987254987738,14.248993996655035,30.86802573555012
5,-77.01,-12.11,0.014356421280056384,2.2511605846284013,9.724722170363268,14.846613289117945,32.11752097141899
6,-77.04,-12.12,1.0000000000000004e-06,1.9414759651288946,8.736160281160783,12.857411273568157,25.87624188700429
7,-77.03,-12.12,0.01068832130696257,2.267246469421664,9.664740397778564,14.496269396775537,30.631501392012936
8,-77.02,-12.12,0.008583301879430221,2.2176779575409356,9.394901242879337,14.28303625174388,32.552742839636466
9,-77.01,-12.12,1.0000000000000004e-06,2.2852954330775788,9.562942720466165,14.41484341874845,31.058314161456146
10,-77.03,-12.13,0.011723507540773948,1.8370794578670164,7.852717879934433,12.283141249039534,24.580236930518456
11,-77.02,-12.13,0.0116051422158108,2.18845342016111,9.317665992147774,14.114485429771218,29.048315451948902
12,-77.01,-12.13,0.012508113380731956,2.244294065489662,9.880801291561578,15.324945711120138,31.54021469147481
13,-77.02,-12.16,0.010856507753795817,2.1362300702758423,9.172419915371707,14.404135989707374,33.345380453355595
14,-77.01,-12.16,1.0000000000000004e-06,2.348434754513457,10.134067726180723,15.712189570479994,31.812976852525253
15,-77.0,-12.16,0.013697688773137165,2.347295543175481,10.208593087602814,15.515142000685833,35.49844501160765
16,-76.99,-12.16,1.0000000000000004e-06,2.294186192448589,9.710265259083952,14.895922584774034,32.443217641372414
17,-76.98,-12.16,1.0000000000000004e-06,2.1295004307852907,9.229684493815695,13.943348649967684,29.65630127608772
