site_id,lon,lat,PGA_POE_1.0_yr,PGA_POE_10.0_yr,PGA_POE_50.0_yr,PGA_POE_100.0_yr,PGA_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,0.03603254717421925,0.16497322587825772,0.27733482612394095,0.6839892739537821
1,-77.05,-12.11,1.0000000000000004e-06,0.03266094203861983,0.14984709859827636,0.26061298085506823,0.6076766258641277
2,-77.04,-12.11,1.0000000000000004e-06,0.031749176752393554,0.1513610057284097,0.24504066948731387,0.633173084276724
3,-77.03,-12.11,1.0000000000000004e-06,0.03539817349665001,0.16698571783024974,0.2748504242903904,0.6661861211707945
4,-77.02,-12.11,1.0000000000000004e-06,0.035613222212105534,0.16903400834334442,0.2958158088968932,0.6589418425949835
5,-77.01,-12.11,1.0000000000000004e-06,0.03518039727696291,0.1585569378090432,0.2605934964641646,0.7119843898847316
6,-77.04,-12.12,1.0000000000000004e-06,0.032236914308978515,0.15448215641872148,0.26352005663476813,0.6237744498852817
7,-77.03,-12.12,1.0000000000000004e-06,0.0362691479724274,0.16970373693803747,0.2841305444465731,0.7149101556887242
8,-77.02,-12.12,1.0000000000000004e-06,0.035820463242048364,0.165761976494798,0.28200538299098205,0.7238296428818208
9,-77.01,-12.12,1.0000000000000004e-06,0.03604972602330734,0.1741311145509027,0.28642345103281186,0.7273664035191477
10,-77.03,-12.13,1.0000000000000004e-06,0.03149489259706109,0.14559228064576782,0.24025576591477918,0.628835044316339
11,-77.02,-12.13,1.0000000000000004e-06,0.035883233483314465,0.16590659369839095,0.2744199541942264,0.6598223912267949
12,-77.01,-12.13,1.0000000000000004e-06,0.036587866167017015,0.16301548123822732,0.26793887451172066,0.7015484700285195
13,-77.02,-12.16,1.0000000000000004e-06,0.03509213660982092,0.1617344435357577,0.2592573871721531,0.6515863707434836
14,-77.01,-12.16,1.0000000000000004e-06,0.03770167874043404,0.17988490005581614,0.2890978488248922,0.7108566779971504
15,-77.0,-12.16,1.0000000000000004e-06,0.03594542414053199,0.17678780873139233,0.28810664924705964,0.7073127109600315
16,-76.99,-12.16,1.0000000000000004e-06,0.0359341374306374,0.16205018367197924,0.27252643366514784,0.7086922228485559
17,-76.98,-12.16,1.0000000000000004e-06,0.03482013041909905,0.160325447056214,0.2607641333125112,0.6468544977967666
18,-77.03,-12.17,1.0000000000000004e-06,0.032478358965592105,0.15769618529223597,0.2635311606298249,0.5867982841626475
19,-77.02,-12.17,1.0000000000000004e-06,0.03494288609886585,0.16909210102326547,0.2638102494618354,0.6536675930019368
20,-77.01,-12.17,1.0000000000000004e-06,0.03670694531432943,0.17418685559352173,0.27521018649049683,0.710764215869025
21,-77.0,-12.17,1.0000000000000004e-06,0.03691030559978268,0.16857280089065926,0.2729416905654686,0.6402804461302645
22,-76.99,-12.17,1.0000000000000004e-06,0.03617207493292174,0.1709615050627262,0.2786033279615208,0.6582451996750914
23,-76.98,-12.17,1.0000000000000004e-06,0.03535251074334498,0.16583695791124584,0.27792085373098097,0.65296401988526
24,-77.03,-12.18,1.0000000000000004e-06,0.03190274666493007,0.14882190052502073,0.24115580588751417,0.6325341017707732
25,-77.02,-12.18,1.0000000000000004e-06,0.03793922252183544,0.17883437237915567,0.28697535953212405,0.7023960498923422
26,-77.01,-12.18,1.0000000000000004e-06,0.038246333256608506,0.1828577679857955,0.3027390712129757,0.704949453832859
27,-77.0,-12.18,1.0000000000000004e-06,0.03599258706211736,0.16759111247927314,0.27703618135992897,0.6608634981767508
28,-76.99,-12.18,1.0000000000000004e-06,0.03253608535857909,0.15530242983544665,0.26524294003761484,0.6647473121483496
29,-76.98,-12.18,1.0000000000000004e-06,0.03611306026413853,0.1715823154025677,0.28801814436440076,0.6672307499266512
30,-77.03,-12.19,1.0000000000000004e-06,0.03686466034336852,0.1707020883888445,0.2896748367663946,0.676608553917678
31,-77.02,-12.19,1.0000000000000004e-06,0.029773091053517824,0.1410258462934856,0.23646240584551909,0.5824210904706068
32,-77.01,-12.19,1.0000000000000004e-06,0.03560392966052796,0.16409471712832108,0.2712543586433042,0.6329315631506293
33,-77.0,-12.19,1.0000000000000004e-06,0.033343064968735764,0.15842422235419026,0.25300755381801093,0.5780497725336101
34,-76.99,-12.19,1.0000000000000004e-06,0.03216884068056541,0.1547337829161094,0.24953903859134785,0.5898146248757208
35,-76.98,-12.19,1.0000000000000004e-06,0.03538436106898382,0.17545426481179388,0.29658994585726284,0.684193798828891
36,-77.03,-12.2,1.0000000000000004e-06,0.033004265010338936,0.15930315427239602,0.2576476693737094,0.6754419480674823
37,-77.02,-12.2,1.0000000000000004e-06,0.03803480351408367,0.18852130643545445,0.31007087846269327,0.7556374683658105
38,-77.01,-12.2,1.0000000000000004e-06,0.03930835518075353,0.18310849317923125,0.3005599102987559,0.7598089602956207
39,-77.0,-12.2,1.0000000000000004e-06,0.03541102619824283,0.17208180032987205,0.28531336700818527,0.7256099812633486
40,-76.99,-12.2,1.0000000000000004e-06,0.033903566896211164,0.16102005595633254,0.26235742943668794,0.5998532518993052
41,-76.98,-12.2,1.0000000000000004e-06,0.033447354253734796,0.16314045513401185,0.26362722144944983,0.6518326675094136
42,-77.02,-12.21,1.0000000000000004e-06,0.039025307878911356,0.17846373741159585,0.2841348765502345,0.6897614013916612
43,-77.01,-12.21,1.0000000000000004e-06,0.039142790198030485,0.17175598390914773,0.2764332586677091,0.6613304632481254
44,-77.0,-12.21,1.0000000000000004e-06,0.039064556322479044,0.17915587479201958,0.297155674659046,0.8209264975523907
45,-76.99,-12.21,1.0000000000000004e-06,0.03535875994041479,0.16789685580173425,0.2688864251486958,0.6651056631819726
46,-76.98,-12.21,1.0000000000000004e-06,0.033898188945464286,0.15914085866577296,0.2551397573526429,0.636007901067781
47,-77.0,-12.22,1.0000000000000004e-06,0.03842972278680602,0.1806111730380181,0.29247720169275043,0.7279401054125527
48,-76.99,-12.22,1.0000000000000004e-06,0.03866588971963016,0.17801361352705888,0.28051227003243145,0.7212064480377068
49,-76.98,-12.22,1.0000000000000004e-06,0.03808243588433203,0.17507268236929147,0.28277227823260936,0.6582440967265849
50,-76.99,-11.99,1.0000000000000004e-06,0.029223158836367967,0.14338761171091394,0.23588342039169188,0.5429409271558655
51,-76.98,-11.99,1.0000000000000004e-06,0.030195912889593137,0.13671939906427674,0.22251871122226816,0.6100855404127346
52,-76.97,-11.99,1.0000000000000004e-06,0.030339207251793412,0.14194179893953326,0.23399812608974419,0.5498079236178596
53,-76.96,-11.99,1.0000000000000004e-06,0.0300184225433747,0.1407081850083547,0.22621892474026387,0.5423178132857647
54,-76.95,-11.99,1.0000000000000004e-06,0.02977130850664239,0.14486634383240005,0.23258016427269573,0.5233821975864434
