site_id,lon,lat,PGD_POE_1.0_yr,PGD_POE_10.0_yr,PGD_POE_50.0_yr,PGD_POE_100.0_yr,PGD_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,2.279741263519458,149.0861376987803,198.4085911086167,303.30686104721354
1,-77.05,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,34.089671663690105,118.20055139041995,244.1300663473291
2,-77.04,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,14.049456115919519,46.02754945554529,216.28751223028866
3,-77.03,-12.11,1.0000000000000004e-06,1.1348061171667743,146.60939559975083,194.2195164914099,301.3827364878068
4,-77.02,-12.11,1.0000000000000004e-06,0.14263145973897867,140.2336048694843,195.80304050503418,300.61774694967767
5,-77.01,-12.11,1.0000000000000004e-06,0.08666303408523006,132.22030424797742,192.23541626118438,297.27535568956597
6,-77.04,-12.12,1.0000000000000004e-06,1.0000000000000004e-06,24.86664914296053,100.24004299885651,264.8350558851336
7,-77.03,-12.12,1.0000000000000004e-06,2.48352863024088,156.72079999729465,202.04098419975543,309.6335245766633
8,-77.02,-12.12,1.0000000000000004e-06,0.7543056568614457,137.20057548971033,194.34579410810971,303.36587520438366
9,-77.01,-12.12,1.0000000000000004e-06,1.2491894653183897,143.00297816017508,196.23620990276868,303.04247986277636
10,-77.03,-12.13,0.018512871589923926,0.018512871589923926,12.571751643460955,40.00394317090196,223.90461526637205
11,-77.02,-12.13,1.0000000000000004e-06,0.7824657667836765,132.7306852997947,190.8920990698907,299.5160818875478
12,-77.01,-12.13,1.0000000000000004e-06,1.8505811940681869,141.6126457876168,193.80395894509553,302.00553717489066
13,-77.02,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,121.68247127117594,183.96830500852033,299.2290235831558
14,-77.01,-12.16,1.0000000000000004e-06,4.884213509600816,163.56193028855213,208.54016604178622,307.92163975366253
15,-77.0,-12.16,1.0000000000000004e-06,3.3714025883966867,164.49805151371723,213.83633707406383,309.0442400347012
16,-76.99,-12.16,1.0000000000000004e-06,1.552120916867565,141.37360482398094,195.9567795950624,300.35093556245147
17,-76.98,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,89.1584330990378,175.9248231765159,294.6651073703045
18,-77.03,-12.17,1.0000000000000004e-06,1.0000000000000004e-06,27.369349618399475,101.98590398869216,253.69916529840708
19,-77.02,-12.17,1.0000000000000004e-06,2.6681284755989014,156.7853879368165,201.9893774654902,304.8744161042248
20,-77.01,-12.17,1.0000000000000004e-06,8.259784069503976,173.91724298778908,219.25458023549538,315.7555465880924
21,-77.0,-12.17,1.0000000000000004e-06,5.120379059593698,164.98080237880447,207.658809408124,307.42436510455116
22,-76.99,-12.17,1.0000000000000004e-06,0.968960909401602,144.84383493983134,198.95641487192395,308.16773353514094
23,-76.98,-12.17,1.0000000000000004e-06,1.0000000000000004e-06,115.75259055260645,186.00726421034014,295.5815292988332
24,-77.03,-12.18,1.0000000000000004e-06,1.0000000000000004e-06,14.658664094504132,43.57744649213171,226.56324644722733
25,-77.02,-12.18,1.0000000000000004e-06,13.422586362422852,182.9355035826499,225.7370135676995,317.10809937089493
26,-77.01,-12.18,1.0000000000000004e-06,10.643368353868516,178.84520977967884,220.43143943049918,316.5943038284666
27,-77.0,-12.18,1.0000000000000004e-06,1.357359719735965,152.5979023048619,201.53527691180034,307.4124534466615
28,-76.99,-12.18,1.0000000000000004e-06,1.0000000000000004e-06,42.075025742538806,141.23008615642453,261.24057846916435
29,-76.98,-12.18,1.0000000000000004e-06,1.2606900261392706,151.18735613386798,193.4287345091646,301.9374758440254
30,-77.03,-12.19,1.0000000000000004e-06,6.625158742576749,170.35041330586793,215.90271970305733,311.1092785394977
31,-77.02,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,10.309336544415943,149.1294620130181
32,-77.01,-12.19,1.0000000000000004e-06,0.6775343751566373,133.49159925929138,188.09888382694672,296.3230349028617
33,-77.0,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,36.420047648219445,132.99690905811826,272.33565291420393
34,-76.99,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,26.195432249036845,92.53659924940382,242.7084140634822
35,-76.98,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,129.57931033347833,189.9209943032584,298.7575542100956
36,-77.03,-12.2,1.0000000000000004e-06,1.0000000000000004e-06,56.47725924579669,163.4117501047253,279.0005416251664
37,-77.02,-12.2,1.0000000000000004e-06,25.59356768244811,190.2364487906599,231.08563476565172,325.89311542032954
38,-77.01,-12.2,1.0000000000000004e-06,36.39676455986423,197.1919053012523,242.36596091073898,330.6501043985893
39,-77.0,-12.2,1.0000000000000004e-06,0.4880069283189022,147.91075336408278,198.2341015360116,301.708584491146
40,-76.99,-12.2,1.0000000000000004e-06,1.0000000000000004e-06,67.49659236558986,169.4033429754938,292.33413798497804
41,-76.98,-12.2,0.018512871589923926,0.018512871589923926,67.42554784583109,167.9450410801862,291.62793512186573
42,-77.02,-12.21,1.0000000000000004e-06,16.00159285622101,186.85009529224044,226.21209188378037,318.71044997934507
43,-77.01,-12.21,1.0000000000000004e-06,27.014710472270593,194.0102012484757,235.69662407327797,322.97031203434597
44,-77.0,-12.21,1.0000000000000004e-06,25.40879347811021,192.27135919411268,234.05902673936956,321.9626348621978
45,-76.99,-12.21,1.0000000000000004e-06,0.549662863386346,140.8143912150665,196.12991967971004,303.04247986277636
46,-76.98,-12.21,1.0000000000000004e-06,1.0000000000000004e-06,49.15038813517119,152.12244085411226,282.60324391308274
47,-77.0,-12.22,1.0000000000000004e-06,16.615979032579208,183.92465671746152,227.3031281070966,316.15527336431353
48,-76.99,-12.22,1.0000000000000004e-06,27.259592460411497,194.08502469224203,234.16063342850103,322.2182699105262
49,-76.98,-12.22,1.0000000000000004e-06,11.676069698908242,179.03350418083215,221.98705991038796,316.96890550602154
50,-76.99,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,9.103046000998571,85.23669044310833
51,-76.98,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,6.708366419145756,107.16437775783898
52,-76.97,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,6.99264784185774,80.27309313280118
53,-76.96,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,5.312915837344629,83.98842793868053
54,-76.95,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,9.938314728061266,99.61856634844641
55,-76.94,-11.99,1.0000000000000004e-06,17.922625389035034,188.90766292305415,229.9876555118522,322.23182212032987
56,-76.93,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,122.1972735472805,186.59479480024626,300.0699366631232
57,-76.92,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,125.71191859438187,190.98927382558367,298.59728249219745
58,-76.91,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,98.39751063671393,180.65298260377358,292.9453252686038
59,-76.9,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,126.11467213674075,189.0057721125898,295.49741521536
60,-76.89,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,7.116644109729596,84.9237920733998
61,-76.88,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,9.054921222049533,78.59303839390981
62,-76.87,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,8.219299701090105,106.16515555031282
63,-76.86,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,7.766804435901027,75.60025927399188
64,-76.85,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,5.866473588607661,62.38223034772479
65,-76.84,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,106.00015394004865,179.85364098073222,295.6886010098035
66,-76.83,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,28.47186876907793,88.61033832821174,255.39476520753257
67,-76.82,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,7.52426747293048,30.464967365842316,200.4201513326891
68,-76.81,-11.99,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,5.685047575415707,64.05218196648158
69,-76.8,-11.99,0.018088505500919613,0.018088505500919613,0.018088505500919613,5.897136047330127,69.78158176588902
70,-76.79,-11.99,0.018512871589923926,0.018512871589923926,0.018512871589923926,6.238542223681542,71.75758977039084
71,-76.99,-12.0,0.018088505500919613,0.018088505500919613,0.018088505500919613,6.795273815160829,88.70457848585312
72,-76.98,-12.0,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,8.889211765481045,110.58673613146725
73,-76.97,-12.0,1.0000000000000004e-06,1.0000000000000004e-06,90.57377544257133,178.45867543023635,289.1812520028899
74,-76.96,-12.0,0.018088505500919613,0.018088505500919613,0.018088505500919613,7.2032239316891244,90.96912580633207
75,-76.95,-12.0,1.0000000000000004e-06,1.0000000000000004e-06,8.41897572947233,32.74235854851639,194.23883158313453
76,-76.94,-12.0,1.0000000000000004e-06,1.0000000000000004e-06,25.056688800754674,78.89924061585187,245.66562396268185
77,-76.93,-12.0,1.0000000000000004e-06,0.15675932172392687,122.8388614502414,189.63839360835254,293.06338366891094
