site_id,lon,lat,PGA_POE_1.0_yr,PGA_POE_10.0_yr,PGA_POE_50.0_yr,PGA_POE_100.0_yr,PGA_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,0.036251508933870115,0.17073078449493295,0.26843303951998404,0.6233404990601301
1,-77.05,-12.11,1.0000000000000004e-06,0.03315600515113483,0.1536863504857563,0.2475788315824761,0.6395364571979211
2,-77.04,-12.11,1.0000000000000004e-06,0.03205583887919064,0.15855781673000605,0.25227204014546256,0.5695184998855193
3,-77.03,-12.11,1.0000000000000004e-06,0.03598669110188216,0.16382955751645517,0.26797981072508203,0.615258782093644
4,-77.02,-12.11,1.0000000000000004e-06,0.03555920222062725,0.1678886201042184,0.273657972873578,0.6864418084221953
5,-77.01,-12.11,1.0000000000000004e-06,0.034503371432533674,0.1631980248621029,0.2502305773522611,0.6227436040383265
6,-77.04,-12.12,1.0000000000000004e-06,0.03206301636655387,0.15440126265811013,0.2527966134474253,0.612826319947042
7,-77.03,-12.12,1.0000000000000004e-06,0.036335066759484454,0.16974082567082907,0.2726416743591651,0.7572316152852927
8,-77.02,-12.12,1.0000000000000004e-06,0.03566985690586893,0.16908573413622094,0.2815740772359926,0.6782201432040789
9,-77.01,-12.12,1.0000000000000004e-06,0.03632479030461485,0.17657998252840576,0.29042261967759603,0.7238522076915546
10,-77.03,-12.13,1.0000000000000004e-06,0.03151164640870683,0.15022664554740306,0.2398248980312653,0.6047801073154261
11,-77.02,-12.13,1.0000000000000004e-06,0.03606037960655456,0.16950849864219833,0.26441489311204996,0.6683580474199275
12,-77.01,-12.13,1.0000000000000004e-06,0.03648109008324321,0.17597739440668997,0.28045627526472605,0.6744149340699851
13,-77.02,-12.16,1.0000000000000004e-06,0.03553312738794139,0.1657549568041878,0.26414077398058544,0.6366309439252277
14,-77.01,-12.16,1.0000000000000004e-06,0.037803900431395386,0.17852673434169802,0.2789230079588857,0.6567935170556831
15,-77.0,-12.16,1.0000000000000004e-06,0.03609089444886469,0.17238471062796845,0.27832789429600086,0.6766512499896723
16,-76.99,-12.16,1.0000000000000004e-06,0.03609149451092299,0.16112642252569326,0.27255436949209,0.7062676175013393
17,-76.98,-12.16,1.0000000000000004e-06,0.03480847332836128,0.15819457112349106,0.2523397047691745,0.5892635406126971
18,-77.03,-12.17,1.0000000000000004e-06,0.03273284806455929,0.157291856470629,0.2489347828874752,0.5752733156735785
19,-77.02,-12.17,1.0000000000000004e-06,0.035763707676760625,0.16634374145515693,0.27066920344211465,0.6272641100807603
20,-77.01,-12.17,1.0000000000000004e-06,0.03743931775825352,0.17904759527235511,0.2994178323565952,0.7208750791140974
21,-77.0,-12.17,1.0000000000000004e-06,0.03691014111396887,0.1794939949040889,0.28714306044554233,0.6382134662494259
22,-76.99,-12.17,1.0000000000000004e-06,0.03625999297071764,0.17865355691107784,0.28934405777822036,0.6812537789997736
23,-76.98,-12.17,1.0000000000000004e-06,0.035512703950238624,0.1706181253128975,0.27089121046311065,0.5770377871129939
24,-77.03,-12.18,1.0000000000000004e-06,0.03192675227281777,0.15484434727851368,0.2561515813255586,0.6163641751664486
25,-77.02,-12.18,1.0000000000000004e-06,0.03798430915806771,0.18949719105137589,0.29510164319717413,0.7277379260457643
26,-77.01,-12.18,1.0000000000000004e-06,0.03852887809471921,0.1791577982675483,0.2780452364733803,0.6860058848900498
27,-77.0,-12.18,1.0000000000000004e-06,0.03639887469486832,0.16585547656090158,0.2737636691272584,0.5866203785059836
28,-76.99,-12.18,1.0000000000000004e-06,0.03352179539689954,0.16489237477552396,0.2580454923676151,0.6678197645347225
29,-76.98,-12.18,1.0000000000000004e-06,0.035547301597469584,0.17013590649597815,0.28157062322732923,0.6128130215194858
30,-77.03,-12.19,1.0000000000000004e-06,0.03719661448630517,0.1755836287810843,0.27103118365010626,0.7048982087750716
31,-77.02,-12.19,1.0000000000000004e-06,0.0299374824203394,0.13752080302234126,0.23170194535363325,0.5615493641615978
32,-77.01,-12.19,1.0000000000000004e-06,0.03600293028502224,0.16632664122267912,0.2705016078114742,0.6440030048236496
33,-77.0,-12.19,1.0000000000000004e-06,0.03391850442252313,0.16642043755737213,0.267840971474657,0.6160826875766255
34,-76.99,-12.19,1.0000000000000004e-06,0.03206495381615172,0.1571467323539122,0.259649572268787,0.6504980589949181
35,-76.98,-12.19,1.0000000000000004e-06,0.0353902345657138,0.16427748876236514,0.27231749832486735,0.6800642865121191
36,-77.03,-12.2,1.0000000000000004e-06,0.03328224817259261,0.16094410864859715,0.2589264410833527,0.5981528764529185
37,-77.02,-12.2,1.0000000000000004e-06,0.0379012595365698,0.18952588769320752,0.2954842456486027,0.729061319940548
38,-77.01,-12.2,1.0000000000000004e-06,0.039520178719047845,0.18491132383329625,0.284334235438694,0.6829233440077981
39,-77.0,-12.2,1.0000000000000004e-06,0.03491070759596123,0.17298175574897784,0.2788261172651591,0.7249292072314157
40,-76.99,-12.2,1.0000000000000004e-06,0.03391763145518815,0.16519015718016017,0.27061952835635833,0.6194007087028167
41,-76.98,-12.2,1.0000000000000004e-06,0.034197856601700834,0.1671054735710982,0.2665451405604124,0.6561012157028248
42,-77.02,-12.21,1.0000000000000004e-06,0.0383720291932666,0.1819317247566083,0.294618140140888,0.8212971409219642
43,-77.01,-12.21,1.0000000000000004e-06,0.039287745332476934,0.18008590403648359,0.2796825091468403,0.7007418462445401
44,-77.0,-12.21,1.0000000000000004e-06,0.03935153042919275,0.18620548350542399,0.31712140585806525,0.7812394361693954
45,-76.99,-12.21,1.0000000000000004e-06,0.034959379793047855,0.16891676445480266,0.2856283375553779,0.6814616688950877
46,-76.98,-12.21,1.0000000000000004e-06,0.03408574044326536,0.15743894673131295,0.2540112553581128,0.5974762403025858
47,-77.0,-12.22,1.0000000000000004e-06,0.038717122416192976,0.183341187172184,0.29179842710089954,0.7769421571595096
48,-76.99,-12.22,1.0000000000000004e-06,0.039043686933242464,0.18229781827672686,0.28650828899360825,0.7446100519816949
49,-76.98,-12.22,1.0000000000000004e-06,0.03854232876001168,0.1784503984762176,0.28669970947471124,0.6910766981511691
50,-76.99,-11.99,1.0000000000000004e-06,0.029866056182417437,0.14080582021301977,0.2279726575873091,0.5546869978753161
51,-76.98,-11.99,1.0000000000000004e-06,0.03063176459076064,0.13614696088460315,0.22216773185334088,0.5652248543345111
52,-76.97,-11.99,1.0000000000000004e-06,0.03031330710060199,0.14118496492220348,0.2294122387377807,0.49039966330495205
53,-76.96,-11.99,1.0000000000000004e-06,0.030332462794927604,0.1330972045366947,0.2090565938096783,0.5554975298515604
54,-76.95,-11.99,1.0000000000000004e-06,0.030046847181899514,0.142416361288833,0.23142246638561204,0.5797618722197513
55,-76.94,-11.99,1.0000000000000004e-06,0.03893878949738323,0.17645703640270854,0.2842336086663834,0.7517221163103107
56,-76.93,-11.99,1.0000000000000004e-06,0.03533589287068942,0.1686590055306765,0.26865892986462,0.6718627221714786
57,-76.92,-11.99,1.0000000000000004e-06,0.035855382029916866,0.16135199127935473,0.25537586520000566,0.6167538888959861
58,-76.91,-11.99,1.0000000000000004e-06,0.0353899585769976,0.1648806947556354,0.2756882455242499,0.6942423314013657
59,-76.9,-11.99,1.0000000000000004e-06,0.035485276415061884,0.1648167191376444,0.26921544235978734,0.6371542779545981
60,-76.89,-11.99,1.0000000000000004e-06,0.029965612909297685,0.13542109560113633,0.21431617753481003,0.5698590839851904
61,-76.88,-11.99,1.0000000000000004e-06,0.030136729070210554,0.1397160292047298,0.22308993860442752,0.5470995539130389
62,-76.87,-11.99,1.0000000000000004e-06,0.029654891617282422,0.13940862077300745,0.22324835068431928,0.5509645982450668
63,-76.86,-11.99,1.0000000000000004e-06,0.0303267486760771,0.13916733922444907,0.23335353190895738,0.5335091634426028
64,-76.85,-11.99,1.0000000000000004e-06,0.03007550791267039,0.1419841121408203,0.23100421369834578,0.5091993418357594
65,-76.84,-11.99,1.0000000000000004e-06,0.036641394344750146,0.1609425271388228,0.254416620778637,0.5442856529243641
66,-76.83,-11.99,1.0000000000000004e-06,0.03462051099148541,0.1540093465107409,0.2490209089431795,0.593644338167565
