site_id,lon,lat,PGA_POE_1.0_yr,PGA_POE_10.0_yr,PGA_POE_50.0_yr,PGA_POE_100.0_yr,PGA_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,0.03683525417317302,0.16869667011056555,0.26345235494996716,0.6250984797540502
1,-77.05,-12.11,1.0000000000000004e-06,0.03264312932486802,0.15660348991274706,0.2521772433424279,0.6307085769525974
2,-77.04,-12.11,1.0000000000000004e-06,0.03136771226402967,0.15678350250296655,0.2511546864940247,0.5557120142251677
3,-77.03,-12.11,1.0000000000000004e-06,0.035646224706761806,0.16694679614787059,0.27849220056255725,0.6658301743812078
4,-77.02,-12.11,1.0000000000000004e-06,0.034987952623974604,0.1688686275196683,0.26958874721531767,0.6804943589543552
5,-77.01,-12.11,1.0000000000000004e-06,0.03515830097592143,0.16332469040052097,0.2554596604872454,0.6866087952117392
6,-77.04,-12.12,1.0000000000000004e-06,0.03296310156139904,0.1558878659132625,0.26792707431753676,0.61705088073093
7,-77.03,-12.12,1.0000000000000004e-06,0.03739858184033311,0.17392043482939434,0.2803511932232655,0.6894027856138389
8,-77.02,-12.12,1.0000000000000004e-06,0.036401116345100536,0.1675903600635664,0.27691492425953357,0.6934070309017546
9,-77.01,-12.12,1.0000000000000004e-06,0.03676129069996397,0.17522056682016773,0.28690855890733397,0.6782860193439573
10,-77.03,-12.13,1.0000000000000004e-06,0.030850083746167826,0.14263249766556463,0.22485173250705706,0.6182545463333281
11,-77.02,-12.13,1.0000000000000004e-06,0.03587392581100418,0.16342564662123335,0.27083501015605455,0.6731870767632467
12,-77.01,-12.13,1.0000000000000004e-06,0.03627299840319491,0.1645952970899208,0.27293810094722254,0.696744622281077
13,-77.02,-12.16,1.0000000000000004e-06,0.035032007866378376,0.1593044811650592,0.25266511702137423,0.6539226740567253
14,-77.01,-12.16,1.0000000000000004e-06,0.03751173462346692,0.17440450300721894,0.28969595669602966,0.7135400960413798
15,-77.0,-12.16,1.0000000000000004e-06,0.0369200177504206,0.17743157890772654,0.2789598200348548,0.6784175868171402
16,-76.99,-12.16,1.0000000000000004e-06,0.036329234646084084,0.16340893364004794,0.2587978222491979,0.6862998906255923
17,-76.98,-12.16,1.0000000000000004e-06,0.03501243211214985,0.16251093935906738,0.2611182103147119,0.6212072806198128
18,-77.03,-12.17,1.0000000000000004e-06,0.03356639038522061,0.16078559751395827,0.25841934261361976,0.5604006424635727
19,-77.02,-12.17,1.0000000000000004e-06,0.03596273801697088,0.16505649496864605,0.25384770307165794,0.6311210734306513
20,-77.01,-12.17,1.0000000000000004e-06,0.03765615046606233,0.18011410992179752,0.270577099882811,0.6318445264231645
21,-77.0,-12.17,1.0000000000000004e-06,0.03743062604932097,0.17299970763781192,0.2835573164177972,0.6379819196285467
22,-76.99,-12.17,1.0000000000000004e-06,0.03601792759571308,0.17395902153093185,0.27798897030886877,0.6696938501813592
23,-76.98,-12.17,1.0000000000000004e-06,0.03559905264719279,0.16326620226764887,0.25875634266019215,0.6256437706031802
24,-77.03,-12.18,1.0000000000000004e-06,0.03193696641474874,0.1473539127840279,0.2258245631773778,0.5756459828575923
25,-77.02,-12.18,1.0000000000000004e-06,0.03845396928468102,0.17512859474176343,0.2768344790430266,0.7100328665342254
26,-77.01,-12.18,1.0000000000000004e-06,0.03749396497648306,0.17616567416335466,0.28826619335929843,0.7278260483786261
27,-77.0,-12.18,1.0000000000000004e-06,0.03524739066964356,0.17062599937460896,0.27293466671117117,0.5983460091796341
28,-76.99,-12.18,1.0000000000000004e-06,0.033073584775109646,0.1577879393956193,0.2547383746269979,0.6688863130072797
29,-76.98,-12.18,1.0000000000000004e-06,0.03584620073400288,0.17352705105265423,0.2755043377398281,0.5582167829677117
30,-77.03,-12.19,1.0000000000000004e-06,0.03667816221454488,0.17612796956976726,0.2812831113230353,0.7279850247376768
31,-77.02,-12.19,1.0000000000000004e-06,0.029587477817511042,0.13897397819655855,0.22579096683938635,0.5907873069428632
32,-77.01,-12.19,1.0000000000000004e-06,0.035684610680384886,0.16349581644772082,0.2674917343320486,0.7397291341952223
33,-77.0,-12.19,1.0000000000000004e-06,0.03340027949891997,0.16314932919195324,0.25695542769309637,0.6554236694670917
34,-76.99,-12.19,1.0000000000000004e-06,0.03290543641732273,0.15305492701795193,0.24596935168713616,0.6043012271267053
35,-76.98,-12.19,1.0000000000000004e-06,0.0362348413434787,0.1781167109623626,0.2903733673217289,0.7232939226274199
36,-77.03,-12.2,1.0000000000000004e-06,0.0336178979786716,0.16726471062508716,0.2671727817031919,0.6811919388777125
37,-77.02,-12.2,1.0000000000000004e-06,0.03928497686876982,0.19019403729114884,0.3139553254404798,0.7470753025582084
38,-77.01,-12.2,1.0000000000000004e-06,0.04103478588722659,0.19071627131561186,0.29154469738490635,0.7159270302811814
39,-77.0,-12.2,1.0000000000000004e-06,0.035613658460205054,0.17104823158474933,0.2696509492567232,0.6403086046065946
40,-76.99,-12.2,1.0000000000000004e-06,0.03445607916770433,0.1613191968436682,0.2646283957175687,0.6059141014045262
41,-76.98,-12.2,1.0000000000000004e-06,0.03440449384642572,0.1619040007429124,0.2521093922801739,0.599413960958699
42,-77.02,-12.21,1.0000000000000004e-06,0.03867545408543878,0.18378770587688137,0.296696397559129,0.7000256364304823
43,-77.01,-12.21,1.0000000000000004e-06,0.03917255850494059,0.17728329937517567,0.2801879046611497,0.6675939833352035
44,-77.0,-12.21,1.0000000000000004e-06,0.03888820265751666,0.18256108267163954,0.2943788622266275,0.7605866734646964
45,-76.99,-12.21,1.0000000000000004e-06,0.035024948256874244,0.16352237536651368,0.2638808905124779,0.6760794433073861
46,-76.98,-12.21,1.0000000000000004e-06,0.033993457069044206,0.16178839705699444,0.2537994761491917,0.6399306699297563
47,-77.0,-12.22,1.0000000000000004e-06,0.03837401848763918,0.17506311321172768,0.2773642624581165,0.7424827202002799
48,-76.99,-12.22,1.0000000000000004e-06,0.039179006988273424,0.17827658686033476,0.2977107104249124,0.751221177304529
49,-76.98,-12.22,1.0000000000000004e-06,0.038272986889904076,0.17238721693155667,0.2706697382047861,0.661066248747804
50,-76.99,-11.99,1.0000000000000004e-06,0.02954645293838124,0.14079505309082707,0.23611036883367414,0.5653985481484488
51,-76.98,-11.99,1.0000000000000004e-06,0.030240160244292363,0.14301719902638177,0.22298102080918938,0.5688002222352523
52,-76.97,-11.99,1.0000000000000004e-06,0.03046567023249112,0.1393545161804788,0.2233148741118568,0.5346545224387891
53,-76.96,-11.99,1.0000000000000004e-06,0.029802746751818838,0.13604063810639805,0.21059269524537103,0.5426669418873507
54,-76.95,-11.99,1.0000000000000004e-06,0.030053898220051042,0.14308230245533238,0.2462698622356449,0.577547076273532
55,-76.94,-11.99,1.0000000000000004e-06,0.03923502039661068,0.17625152872461167,0.2799896186505488,0.6752067075041449
56,-76.93,-11.99,1.0000000000000004e-06,0.03579858925850141,0.16750209649306605,0.26426940676139116,0.7045073108166462
57,-76.92,-11.99,1.0000000000000004e-06,0.03606349605570893,0.16855059166684244,0.2661456587910877,0.6152367232644151
58,-76.91,-11.99,1.0000000000000004e-06,0.035988640859617525,0.16555463930269243,0.2731999795360707,0.6018193769786079
59,-76.9,-11.99,1.0000000000000004e-06,0.03591860875938164,0.17181984657063926,0.2698816957223489,0.5864613914526061
60,-76.89,-11.99,1.0000000000000004e-06,0.030782652580720826,0.14379747280137445,0.2279564170880092,0.5517265959590609
61,-76.88,-11.99,1.0000000000000004e-06,0.03072916051683445,0.14738386911356222,0.23656211471203925,0.5325650241565131
62,-76.87,-11.99,1.0000000000000004e-06,0.03073988971031912,0.1390278656585772,0.231020757292623,0.5625711808408839
63,-76.86,-11.99,1.0000000000000004e-06,0.030778069345471303,0.14252318715153725,0.22908107362897262,0.5125800366975602
64,-76.85,-11.99,1.0000000000000004e-06,0.03093023181788364,0.1406188584719022,0.21718371502839293,0.4739431090941471
65,-76.84,-11.99,1.0000000000000004e-06,0.03634130523996527,0.15424646215135357,0.24095425557915406,0.5907743664014039
66,-76.83,-11.99,1.0000000000000004e-06,0.03442993119258878,0.1471481756636077,0.23263971290458568,0.5953660644511407
67,-76.82,-11.99,1.0000000000000004e-06,0.03273972926601101,0.14659002662938134,0.23901209137423657,0.5472549084102027
68,-76.81,-11.99,1.0000000000000004e-06,0.03189002498462196,0.14046434286435422,0.21541825358967895,0.4783342886373721
69,-76.8,-11.99,1.0000000000000004e-06,0.03115845580423724,0.13853599593624163,0.21129868475686167,0.49796178436324495
70,-76.79,-11.99,1.0000000000000004e-06,0.030176514204458205,0.14033264713934715,0.22063818114753203,0.5024341967529934
71,-76.99,-12.0,1.0000000000000004e-06,0.030414962301820277,0.13704615778916363,0.22080777135087432,0.571703420442986
72,-76.98,-12.0,1.0000000000000004e-06,0.030310566850322653,0.1404041279620117,0.23315724921916692,0.6108992803487691
73,-76.97,-12.0,1.0000000000000004e-06,0.03542198150850845,0.1676427642941322,0.2736106054647307,0.6699922934127024
74,-76.96,-12.0,1.0000000000000004e-06,0.03036776817732504,0.1365126726145551,0.22395519499754485,0.53673996220479
75,-76.95,-12.0,1.0000000000000004e-06,0.031896736504043566,0.15109778895591383,0.24213019874271569,0.5736865405492768
76,-76.94,-12.0,1.0000000000000004e-06,0.03337152278084822,0.14912341542434726,0.23880771450965133,0.5907586997272001
77,-76.93,-12.0,1.0000000000000004e-06,0.036820348396359046,0.1633534713121351,0.25441312417418677,0.6175400591077129
78,-76.92,-12.0,1.0000000000000004e-06,0.03582606234552806,0.16628156629007487,0.2602052152479614,0.6292200501068218
79,-76.91,-12.0,1.0000000000000004e-06,0.035710805267297946,0.1634575874477929,0.2713644698766352,0.7082980155451417
80,-76.9,-12.0,1.0000000000000004e-06,0.03783120560074693,0.17387374566096994,0.27847828660382296,0.6682429914010155
81,-76.89,-12.0,1.0000000000000004e-06,0.03192027866499339,0.1472710118521063,0.23488691098116338,0.5204221955154019
82,-76.88,-12.0,1.0000000000000004e-06,0.030658985113169345,0.14066994838152377,0.21879079007660124,0.521761772629759
83,-76.87,-12.0,1.0000000000000004e-06,0.03344665310654893,0.1501037833923614,0.24379397849838066,0.5569388576371088
84,-76.86,-12.0,1.0000000000000004e-06,0.03280586990557343,0.14732186806515193,0.24139383391111968,0.5332627290471162
85,-76.85,-12.0,1.0000000000000004e-06,0.03027361486457969,0.13870523611816946,0.21903022860792862,0.5614242657072777
86,-76.84,-12.0,1.0000000000000004e-06,0.0328113903101383,0.14834253926918267,0.23477234259598753,0.6106185263301668
87,-76.83,-12.0,1.0000000000000004e-06,0.032411635397600946,0.14626776777293662,0.23721409556115403,0.6067483498089679
88,-76.82,-12.0,1.0000000000000004e-06,0.030984935211539815,0.13486865666766903,0.21444487601712733,0.4915350991406671
89,-76.81,-12.0,1.0000000000000004e-06,0.030655637581421962,0.1412748431293836,0.21530550162899176,0.570683858088489
90,-76.8,-12.0,1.0000000000000004e-06,0.030431550309675627,0.14067511462301907,0.22014022027391536,0.5382218104146987
91,-76.79,-12.0,1.0000000000000004e-06,0.031164819507833747,0.14324694806960198,0.23363204597969728,0.5079101548602403
92,-76.99,-12.01,1.0000000000000004e-06,0.03066808068161684,0.14421944069530163,0.2310578969215106,0.5299655108887057
93,-76.98,-12.01,1.0000000000000004e-06,0.030558782327197026,0.14130313549743082,0.23314814268414452,0.6312633706726528
94,-76.97,-12.01,1.0000000000000004e-06,0.030118269616962377,0.14060609585788103,0.22627571434589205,0.5441403956574589
95,-76.96,-12.01,1.0000000000000004e-06,0.03054546149162546,0.1405826572586793,0.2225433340565291,0.5699697196018275
