site_id,lon,lat,PGD_POE_1.0_yr,PGD_POE_10.0_yr,PGD_POE_50.0_yr,PGD_POE_100.0_yr,PGD_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,2.0356885476200426,151.11318795055368,198.08048549325386,300.4806215861793
1,-77.05,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,30.29069364250576,115.71219533854828,252.4305147152305
2,-77.04,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,13.375107875633944,45.98924802754142,215.57403720797925
3,-77.03,-12.11,1.0000000000000004e-06,1.1724738934030627,152.21003800002555,198.49585126786351,302.00553717489066
4,-77.02,-12.11,1.0000000000000004e-06,0.29723173284760046,138.22396809418865,194.14799970320075,299.026333056207
5,-77.01,-12.11,1.0000000000000004e-06,0.12814744731046213,130.71533597144807,191.0351969772058,296.02346914108386
6,-77.04,-12.12,1.0000000000000004e-06,1.0000000000000004e-06,24.77195879529876,86.96733473526056,260.6479632651031
7,-77.03,-12.12,1.0000000000000004e-06,2.241063999213242,153.85617362066918,198.35177920798563,304.44154207238176
8,-77.02,-12.12,1.0000000000000004e-06,0.5290532818349174,134.85882754136253,190.75365539273136,296.1125656396448
9,-77.01,-12.12,1.0000000000000004e-06,1.013353544083736,146.52639840571229,197.66269738399885,302.3131970292839
10,-77.03,-12.13,1.0000000000000004e-06,1.0000000000000004e-06,13.169664452927005,48.201170425126215,232.75954674119876
11,-77.02,-12.13,1.0000000000000004e-06,0.8002258591506394,139.9124333091742,193.64061196425158,299.6137628245675
12,-77.01,-12.13,1.0000000000000004e-06,1.8081245026183204,145.02377500009374,196.61673572768265,304.0979417913933
13,-77.02,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,127.66472695745561,188.60960891038613,295.16354602273327
14,-77.01,-12.16,1.0000000000000004e-06,5.124886105790791,166.64452014849638,211.12736348461823,313.24666168690027
15,-77.0,-12.16,1.0000000000000004e-06,3.1220108173288486,161.45489053989854,208.3292663382287,308.6797827966703
16,-76.99,-12.16,1.0000000000000004e-06,1.4148194336097684,138.34877616917348,194.28774965311365,301.5394862126877
17,-76.98,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,92.3324779281136,173.9871667481161,292.9453252686038
18,-77.03,-12.17,1.0000000000000004e-06,1.0000000000000004e-06,25.87530337275416,97.50488342531605,244.26744178381114
19,-77.02,-12.17,1.0000000000000004e-06,2.3551209369221766,154.517476915522,198.4085911086167,303.0052758106439
