site_id,lon,lat,PGD_POE_1.0_yr,PGD_POE_10.0_yr,PGD_POE_50.0_yr,PGD_POE_100.0_yr,PGD_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,2.156826974938223,150.8751366233259,200.57474163054724,307.5344324128728
1,-77.05,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,32.53709146221695,130.9766712732766,257.67603464816204
2,-77.04,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,13.219279099118147,44.06992380224843,219.08510509595817
3,-77.03,-12.11,1.0000000000000004e-06,1.051353777434816,145.81936289906182,193.7488139816048,300.74605857880186
4,-77.02,-12.11,1.0000000000000004e-06,0.6150831941628075,137.67305719353703,192.64684828670406,298.59728249219745
5,-77.01,-12.11,1.0000000000000004e-06,0.23432165953036582,133.86209816298327,189.9419145821404,293.65243753627885
6,-77.04,-12.12,1.0000000000000004e-06,1.0000000000000004e-06,25.9809530119754,96.62176606306954,262.6100178400874
7,-77.03,-12.12,1.0000000000000004e-06,2.1228344568979134,153.9595850421818,199.2698474333978,305.69268883815766
8,-77.02,-12.12,1.0000000000000004e-06,0.44528634738301814,138.7002564614569,195.19065317218934,298.19198913751575
9,-77.01,-12.12,1.0000000000000004e-06,1.0315670412826514,147.59554158737956,197.4444024909171,307.4952947898649
10,-77.03,-12.13,1.0000000000000004e-06,1.0000000000000004e-06,14.007764629719784,50.23776070114306,238.3216868166086
11,-77.02,-12.13,1.0000000000000004e-06,0.9054765548682093,134.4534977889333,188.54008596342302,299.4423089250498
12,-77.01,-12.13,1.0000000000000004e-06,1.779779236637364,149.78343046271752,198.45125153278698,303.3916900500597
13,-77.02,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,121.51596078206406,183.41968797693497,295.7921518425503
14,-77.01,-12.16,1.0000000000000004e-06,4.972288276633693,164.8401081843571,207.78037458037855,308.9266843957135
15,-77.0,-12.16,1.0000000000000004e-06,3.5623431845779905,162.19425534257897,208.6683961975349,305.4265233998813
16,-76.99,-12.16,1.0000000000000004e-06,1.604679500521349,140.22708128119208,194.25694247473834,299.84582487939315
17,-76.98,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,92.9950536952752,173.8064118064886,290.29244563004835
18,-77.03,-12.17,1.0000000000000004e-06,1.0000000000000004e-06,27.35170952944001,87.91453878218557,243.70884481586089
19,-77.02,-12.17,0.018512871589923926,2.2688240777171886,149.89358526230646,198.67779632477317,299.80024035689956
