site_id,lon,lat,PGV_POE_1.0_yr,PGV_POE_10.0_yr,PGV_POE_50.0_yr,PGV_POE_100.0_yr,PGV_POE_500.0_yr
47,-77.0,-12.22,0.011513673484415251,2.5614040210259814,10.823456063509633,15.975189785233775,33.83893621087915
48,-76.99,-12.22,0.015188375024488688,2.626741479134317,11.310937404328998,17.161986541297438,34.86117506761281
49,-76.98,-12.22,0.011476725220103179,2.536952343904618,10.72733446483584,16.413386686702516,34.08226670826431
50,-76.99,-11.99,1.0000000000000004e-06,1.6835425441459095,6.982251730698265,10.744512569491691,23.40867619937288
51,-76.98,-11.99,1.0000000000000004e-06,1.6821004855708868,6.996733716646011,10.48153542511006,24.28815209830141
52,-76.97,-11.99,1.0000000000000004e-06,1.6894548773910176,6.836977972289974,10.296998083825581,23.807767156842896
53,-76.96,-11.99,0.011129210733834435,1.6850205645190932,7.039958245238936,10.616184450438544,24.914157128530594
54,-76.95,-11.99,1.0000000000000004e-06,1.6785258113082295,6.948295673412235,10.683838739036574,23.413285034962225
55,-76.94,-11.99,0.01358803828855587,2.596075925385062,10.48026027383369,15.872113159578399,34.7834711571301
56,-76.93,-11.99,0.010931172617910467,2.207157373681936,9.103382909793641,13.648225467560557,30.7689953028919
57,-76.92,-11.99,1.0000000000000004e-06,2.2570950334753572,9.179068472041212,13.870065001921533,31.26365679450069
58,-76.91,-11.99,1.0000000000000004e-06,2.1992973597816117,9.29337331053211,14.157520787912166,29.812526856763576
59,-76.9,-11.99,1.0000000000000004e-06,2.1969689719616388,9.029414123395496,13.990484910718743,29.83608711706508
60,-76.89,-11.99,0.007409846392899312,1.6772175854294664,6.7771188565054725,10.632208499872974,23.919292845711407
61,-76.88,-11.99,0.008158267863571248,1.6983463028452546,7.118840272649892,10.967051648161652,23.911146687265127
62,-76.87,-11.99,1.0000000000000004e-06,1.6446543238040934,7.054534594707562,10.580126459761411,22.013059513508185
63,-76.86,-11.99,1.0000000000000004e-06,1.6533855120396628,6.78583892924972,10.213806299071582,22.29332118516672
64,-76.85,-11.99,1.0000000000000004e-06,1.6758544516120195,6.850228531892142,10.047853264022685,22.584008161895213
65,-76.84,-11.99,0.01578440241781789,2.2464054594945635,9.158224383878153,13.840162298991682,30.263562423664464
66,-76.83,-11.99,0.010422360942312664,2.0419203136828505,8.243609877078091,12.48730424408769,27.75180376770437
67,-76.82,-11.99,1.0000000000000004e-06,1.8628232403087914,7.497896286025442,11.535890318611829,24.60950485111905
68,-76.81,-11.99,1.0000000000000004e-06,1.6606842648700384,6.830111840703989,10.322246819664269,24.927607802306227
69,-76.8,-11.99,1.0000000000000004e-06,1.6959848774699375,6.862077479289904,10.077633139567002,21.86315363379658
70,-76.79,-11.99,1.0000000000000004e-06,1.7136742599439583,6.745528435646256,10.01397822957335,22.6402278627538
71,-76.99,-12.0,1.0000000000000004e-06,1.6450776039934405,6.943785987004675,10.730891724001772,23.713185277377256
72,-76.98,-12.0,1.0000000000000004e-06,1.6584289218013417,6.858462180291749,10.468348926713453,24.396774594268603
