site_id,lon,lat,PGV_POE_1.0_yr,PGV_POE_10.0_yr,PGV_POE_50.0_yr,PGV_POE_100.0_yr,PGV_POE_500.0_yr
0,-77.09,-12.04,0.011645409690936906,2.288477672473334,9.611595234284517,14.604157291445864,34.130323278273394
1,-77.05,-12.11,0.010075951612204611,1.9480084457578566,8.337032541571572,13.09559855100171,28.57401691467371
2,-77.04,-12.11,1.0000000000000004e-06,1.8357157356582732,7.962123218864244,11.95117402730298,26.089885396215493
3,-77.03,-12.11,0.011377802139400848,2.2441063069710077,9.42398683925482,14.3930553571624,30.849269622733352
4,-77.02,-12.11,0.00900288928988808,2.248438428690417,9.423584344911703,14.538095629829698,31.751105296457425
5,-77.01,-12.11,0.01421787624894122,2.2147389541557887,9.541722558514396,14.593810066959369,33.75990515231261
6,-77.04,-12.12,1.0000000000000004e-06,1.926187044674411,8.42853482039821,12.509434069405076,26.257363879632308
7,-77.03,-12.12,0.010648184453891492,2.2879344792079697,9.672456754499057,14.153073692648919,33.3720663472132
8,-77.02,-12.12,1.0000000000000004e-06,2.221933862730731,9.793885746813055,14.505052055632197,30.88082620769167
9,-77.01,-12.12,0.0092416802181511,2.2430556492618936,9.58021277707612,15.314178248166739,32.60286703190956
10,-77.03,-12.13,1.0000000000000004e-06,1.8446922972764088,7.910998480807712,12.073823537662857,26.762922911079528
11,-77.02,-12.13,0.00942423326354711,2.2062255264402384,9.576301399462436,14.46251294919377,30.03864854856114
12,-77.01,-12.13,0.012634367852711813,2.307396388347081,9.923068550771605,14.999681674313974,33.49864664267073
13,-77.02,-12.16,1.0000000000000004e-06,2.142053448877556,9.347788522273978,14.13476880357028,32.514944664196676
14,-77.01,-12.16,1.0000000000000004e-06,2.372783300710438,10.622969127191995,15.786913843282829,33.211580782854845
15,-77.0,-12.16,1.0000000000000004e-06,2.3570903363648554,10.025564642725005,15.252262702365842,33.502824917796666
16,-76.99,-12.16,0.011327870921806343,2.270386918161485,9.301886206153343,14.456130543789069,32.442087091241596
17,-76.98,-12.16,0.012811585863080788,2.1498600991675296,8.839944749069941,13.745758003598018,30.51596292485904
18,-77.03,-12.17,1.0000000000000004e-06,1.923094465440958,8.194997345381815,12.5027333970764,27.800493008011365
19,-77.02,-12.17,0.013790285452445417,2.2382237578414235,9.890050211899762,15.125344259844766,32.10957610891518
20,-77.01,-12.17,0.01156073258314023,2.4267251923713586,10.633038582298344,16.21329265509655,36.34172466607823
21,-77.0,-12.17,0.012458972617651245,2.3450011556878723,10.133035742547511,15.368965103608305,36.39116599472679
22,-76.99,-12.17,0.01251088825809696,2.201782170786442,9.955226815961245,15.097680854736316,32.626731431505796
23,-76.98,-12.17,0.009951939251718367,2.2193866257298653,9.461829523597352,14.056725480466122,30.921607583972825
24,-77.03,-12.18,1.0000000000000004e-06,1.8640830709382874,7.9549148308307505,12.074103131085291,26.305450160899717
25,-77.02,-12.18,0.01098443538346019,2.49549264982388,10.748977560940714,15.932325230091873,37.74281603482479
26,-77.01,-12.18,0.010920115600282308,2.427181049045827,10.387519713141582,15.650168547590457,34.61772017978242
27,-77.0,-12.18,0.011730803093828108,2.2504969230448855,10.018106639892002,14.413055768225775,33.725951424053996
28,-76.99,-12.18,1.0000000000000004e-06,2.022295609648997,8.46497297840908,13.615261844031782,28.611287064885786
29,-76.98,-12.18,1.0000000000000004e-06,2.2935049855570884,9.945206186179316,14.639307846392317,30.167589552377304
30,-77.03,-12.19,0.014847015407296023,2.4247180057653512,10.412083754588505,15.186991685367616,34.341039797843436
31,-77.02,-12.19,1.0000000000000004e-06,1.675985492740397,7.3468891059800825,11.31254381355206,23.129632664564255
32,-77.01,-12.19,0.011831928427513573,2.2462287256020086,9.589937133532679,14.022219490856264,30.53607694156924
33,-77.0,-12.19,0.010045594891323496,1.9692898120895597,8.82544295055086,12.784685163961996,27.42607271943159
34,-76.99,-12.19,1.0000000000000004e-06,1.957068106825435,8.122716729123304,12.52877287823753,28.073249927843953
