site_id,lon,lat,PGD_POE_1.0_yr,PGD_POE_10.0_yr,PGD_POE_50.0_yr,PGD_POE_100.0_yr,PGD_POE_500.0_yr
0,-77.09,-12.04,1.0000000000000004e-06,2.089803859392432,151.0952946626957,198.46825373568342,304.8744161042248
1,-77.05,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,32.03534303586491,108.22641823045396,248.72824872802786
2,-77.04,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,13.667502245033347,48.93025291273577,215.82293251942951
3,-77.03,-12.11,1.0000000000000004e-06,1.3635044304867623,146.48283962742747,193.68105331659135,299.4423089250498
4,-77.02,-12.11,1.0000000000000004e-06,0.24843381926382488,136.631875451592,191.92407560534778,304.83828903458385
5,-77.01,-12.11,1.0000000000000004e-06,1.0000000000000004e-06,129.3069532380513,190.08691605185152,295.27428628673505
6,-77.04,-12.12,1.0000000000000004e-06,1.0000000000000004e-06,24.46842563961288,83.87496487493445,260.41525886342464
7,-77.03,-12.12,1.0000000000000004e-06,2.226379337105986,150.5450440232821,197.03821668137658,298.87121419547907
8,-77.02,-12.12,1.0000000000000004e-06,0.5424616977464792,139.78265404692266,196.001403420361,301.3827364878068
9,-77.01,-12.12,1.0000000000000004e-06,1.1236449874567183,144.58614241114208,194.0663203817897,297.8401622858598
10,-77.03,-12.13,1.0000000000000004e-06,1.0000000000000004e-06,14.240610143141081,48.97455773881038,222.10205608590817
11,-77.02,-12.13,1.0000000000000004e-06,0.8741054785858919,138.43467694761392,192.1554907755795,296.86793149078875
12,-77.01,-12.13,1.0000000000000004e-06,1.7546769332787158,150.93354217377836,198.89116857962242,303.03967655579083
13,-77.02,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,125.91845562510714,186.8935818583268,296.45206169146354
14,-77.01,-12.16,1.0000000000000004e-06,5.164672563154675,167.812329976759,212.0834162496631,313.93338048451875
15,-77.0,-12.16,1.0000000000000004e-06,3.2723600549469127,164.22423470455345,212.48469233384134,315.2488163612559
16,-76.99,-12.16,1.0000000000000004e-06,1.440410879370274,141.43619157502525,196.77565012743878,301.708584491146
17,-76.98,-12.16,1.0000000000000004e-06,1.0000000000000004e-06,82.51029879272266,172.3883485506052,292.7441040197761
18,-77.03,-12.17,1.0000000000000004e-06,1.0000000000000004e-06,25.355583681089684,88.21064964650368,239.5209262177227
19,-77.02,-12.17,1.0000000000000004e-06,2.625424840238106,150.32193712279766,195.27807230871468,295.65180376547573
20,-77.01,-12.17,1.0000000000000004e-06,7.845409825782939,171.9822039851845,217.951955388441,314.76304838620587
21,-77.0,-12.17,1.0000000000000004e-06,4.84773474107312,163.45331779376036,209.24117969287448,310.34317297049705
22,-76.99,-12.17,1.0000000000000004e-06,1.009850856900256,147.00885064286794,200.96892382189628,305.8686695665595
23,-76.98,-12.17,1.0000000000000004e-06,1.0000000000000004e-06,116.8126581286465,186.0235986045243,296.02346914108386
24,-77.03,-12.18,1.0000000000000004e-06,1.0000000000000004e-06,16.657176917630355,57.60692459643299,230.49955325568575
25,-77.02,-12.18,1.0000000000000004e-06,13.161068380144412,185.5690486850799,228.475218758932,319.5198682270455
26,-77.01,-12.18,1.0000000000000004e-06,11.363811331045607,180.28273909111653,220.0133163793304,310.9110592903766
27,-77.0,-12.18,1.0000000000000004e-06,1.6919954210016246,151.36959466049663,200.61718786011295,304.06145680016715
28,-76.99,-12.18,1.0000000000000004e-06,1.0000000000000004e-06,44.31647071922869,154.29594798849374,274.25571938984615
29,-76.98,-12.18,1.0000000000000004e-06,1.1270673654367889,151.62640537740103,196.44341961504043,304.7044449083689
30,-77.03,-12.19,1.0000000000000004e-06,7.622947378118291,171.11306523592418,213.288694290085,308.56596959323775
31,-77.02,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,1.0000000000000004e-06,11.406639633047796,143.33859086028642
32,-77.01,-12.19,1.0000000000000004e-06,0.8099326277526678,136.44402610029243,190.69849716260765,299.00675985885414
33,-77.0,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,38.180571568967494,140.51779549056207,275.0740928001624
34,-76.99,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,27.420735897546702,102.32702292245207,255.6042144357015
35,-76.98,-12.19,1.0000000000000004e-06,1.0000000000000004e-06,125.3169118527498,188.72002380900815,297.4278757387625
36,-77.03,-12.2,1.0000000000000004e-06,1.0000000000000004e-06,52.483703582014634,157.93257772177859,284.116211886536
37,-77.02,-12.2,1.0000000000000004e-06,23.659697642389496,190.8238410887894,229.6025354489423,324.3971070586445
38,-77.01,-12.2,1.0000000000000004e-06,35.43930575345362,194.82612706982806,240.40692306859611,323.73757554405705
39,-77.0,-12.2,1.0000000000000004e-06,0.30256774378821366,140.05613710425837,194.37276011365716,303.30686104721354
40,-76.99,-12.2,1.0000000000000004e-06,1.0000000000000004e-06,71.19446601791506,170.83033730582736,288.69781496354153
41,-76.98,-12.2,1.0000000000000004e-06,1.0000000000000004e-06,73.66639613781786,171.16944948683775,282.1061610940435
42,-77.02,-12.21,1.0000000000000004e-06,15.309198054788151,187.42793095522484,226.248322647104,322.00263829327906
43,-77.01,-12.21,1.0000000000000004e-06,26.407820285361723,194.80064982940016,236.871543187802,323.89205137360597
