site_id,lon,lat,PGA_POE_1.0_yr,PGA_POE_10.0_yr,PGA_POE_50.0_yr,PGA_POE_100.0_yr,PGA_POE_500.0_yr
52,-76.97,-11.99,1.0000000000000004e-06,0.030195190700905136,0.14390668909469473,0.24031631138991494,0.577639697020996
53,-76.96,-11.99,1.0000000000000004e-06,0.030450046146325075,0.1417924025921672,0.21804932260476637,0.5721363188215471
54,-76.95,-11.99,1.0000000000000004e-06,0.029961979807822156,0.14512345591550582,0.24010721707878965,0.6162655305446236
55,-76.94,-11.99,1.0000000000000004e-06,0.03951974569974488,0.17131813626515155,0.2686268895594292,0.6493597721840587
56,-76.93,-11.99,1.0000000000000004e-06,0.035748913526634285,0.16695332936642082,0.26722498019376734,0.6733213033818313
57,-76.92,-11.99,1.0000000000000004e-06,0.0362803164151018,0.1624289445957925,0.2546839746866003,0.6166079189085614
58,-76.91,-11.99,1.0000000000000004e-06,0.0362756363546173,0.1643851277833802,0.26369798384697096,0.6211337280716871
59,-76.9,-11.99,1.0000000000000004e-06,0.03524851238190609,0.16151591386695974,0.2620519747496252,0.6306261731181372
60,-76.89,-11.99,1.0000000000000004e-06,0.030266427206349835,0.1381918072011203,0.22184672510758716,0.5249708692609005
61,-76.88,-11.99,1.0000000000000004e-06,0.030382926451202073,0.14433346627868887,0.22999416193406774,0.5593503634234895
62,-76.87,-11.99,1.0000000000000004e-06,0.030721305865428542,0.13761256008570297,0.22083834418428572,0.5137051797427871
63,-76.86,-11.99,1.0000000000000004e-06,0.030714910707930365,0.13866019902500237,0.22753893111939083,0.539797740945217
64,-76.85,-11.99,1.0000000000000004e-06,0.030808884521318785,0.1410885314453134,0.22394764576997644,0.5315392079404468
65,-76.84,-11.99,1.0000000000000004e-06,0.03588538218573314,0.1567121343385754,0.2561993311249347,0.6463533728533647
66,-76.83,-11.99,1.0000000000000004e-06,0.0345877070366848,0.15161873804670042,0.2418837203215203,0.6327632931319772
67,-76.82,-11.99,1.0000000000000004e-06,0.03269131174366861,0.14910981734381373,0.23921429904259306,0.5321463202907424
68,-76.81,-11.99,1.0000000000000004e-06,0.0317499569564008,0.13600131870538001,0.22072313131961588,0.5134138055034878
69,-76.8,-11.99,1.0000000000000004e-06,0.031154005091839177,0.1385580280301327,0.21222413580087746,0.4867297519328863
70,-76.79,-11.99,1.0000000000000004e-06,0.0306387706764901,0.1357933307607707,0.2139216819492427,0.5015312354217523
71,-76.99,-12.0,1.0000000000000004e-06,0.030127427673138862,0.1364041909547253,0.2252530474216755,0.5380081167504996
72,-76.98,-12.0,1.0000000000000004e-06,0.03041400838807276,0.141809406611669,0.22592653686402178,0.6011480081035103
73,-76.97,-12.0,1.0000000000000004e-06,0.03563427166741726,0.1638113366517631,0.26944904909738915,0.741535890062732
74,-76.96,-12.0,1.0000000000000004e-06,0.03018222432989,0.13953746321160446,0.2276507848603306,0.5415551507886481
75,-76.95,-12.0,1.0000000000000004e-06,0.032010559364775565,0.14831309893135544,0.23536784205038525,0.5410603106980548
76,-76.94,-12.0,1.0000000000000004e-06,0.03336938618639959,0.15080050604122958,0.2522658325220557,0.6410421193370394
77,-76.93,-12.0,1.0000000000000004e-06,0.03615626182302221,0.16488212823448198,0.2721132544851211,0.6749180370655145
78,-76.92,-12.0,1.0000000000000004e-06,0.03585670019526424,0.165551127549833,0.2725352860566166,0.6714587145138937
79,-76.91,-12.0,1.0000000000000004e-06,0.03592495207531897,0.16488531396105982,0.27017620743632453,0.7099542334307396
80,-76.9,-12.0,1.0000000000000004e-06,0.03681427770458686,0.17089973415888005,0.27475273305679554,0.6918880637979884
81,-76.89,-12.0,1.0000000000000004e-06,0.03168589614130234,0.14752974171334707,0.24103275067305993,0.5848549598239798
82,-76.88,-12.0,1.0000000000000004e-06,0.030303879165480534,0.139622597841797,0.2266025249369554,0.5457360124097604
83,-76.87,-12.0,1.0000000000000004e-06,0.033038064015140665,0.14988284185893644,0.24511692418649328,0.5802088767603938
84,-76.86,-12.0,1.0000000000000004e-06,0.03294641993375196,0.14297244426575884,0.23148574708706873,0.5872812369819892
85,-76.85,-12.0,1.0000000000000004e-06,0.03109939079223041,0.1334836687054421,0.21184600168339474,0.5092850850115375
86,-76.84,-12.0,1.0000000000000004e-06,0.03324030254277333,0.1441166803146164,0.22901847110744536,0.5436278256317043
87,-76.83,-12.0,1.0000000000000004e-06,0.03269242882676772,0.14950752867655723,0.2320782989471337,0.5592851869917161
88,-76.82,-12.0,1.0000000000000004e-06,0.03088779544156183,0.13254500517022563,0.20501585203100278,0.4966242009617593
89,-76.81,-12.0,1.0000000000000004e-06,0.03047049849836075,0.13780370578849452,0.22386366967875077,0.5537055026144178
90,-76.8,-12.0,1.0000000000000004e-06,0.030435769268776183,0.13840296501070726,0.22368702263505374,0.5150067298171824
91,-76.79,-12.0,1.0000000000000004e-06,0.030770228064749626,0.13356046803783878,0.22132687249046082,0.532148425545071
92,-76.99,-12.01,1.0000000000000004e-06,0.03015674793086166,0.13775801928316106,0.22396388606527923,0.526175684643163
93,-76.98,-12.01,1.0000000000000004e-06,0.030044552133277936,0.13631020924850867,0.23699769595106876,0.5811159854998013
94,-76.97,-12.01,1.0000000000000004e-06,0.030241380941660886,0.13986038677745777,0.22541974602526488,0.5089561787293013
95,-76.96,-12.01,1.0000000000000004e-06,0.031074482059626294,0.14045037194464707,0.22758888505972497,0.6139294274187598
96,-76.95,-12.01,1.0000000000000004e-06,0.030591201003971315,0.14715865455341365,0.2365983545309669,0.5399596194031174
97,-76.94,-12.01,1.0000000000000004e-06,0.03298320602449823,0.14677984377672076,0.24480943879397196,0.6848845305532207
98,-76.93,-12.01,1.0000000000000004e-06,0.0328729883309072,0.15399186797009398,0.25402146988219637,0.6358760725659973
99,-76.92,-12.01,1.0000000000000004e-06,0.03744164404373379,0.1682120166653432,0.2718130495345252,0.6629631750299341
100,-76.91,-12.01,1.0000000000000004e-06,0.03661146499366251,0.15842410777886204,0.2526138329653722,0.5946689559715738
101,-76.9,-12.01,1.0000000000000004e-06,0.035178187475959244,0.16057753938355335,0.2530189414988254,0.6715021503670686
102,-76.89,-12.01,1.0000000000000004e-06,0.03218594518039231,0.14456085485719924,0.23774151299176227,0.5779828483184566
103,-76.88,-12.01,1.0000000000000004e-06,0.03218904042762112,0.14590928247640728,0.23150781493768613,0.5825213519720585
104,-76.87,-12.01,1.0000000000000004e-06,0.03558325598695478,0.16218388125980462,0.25114959201764325,0.6146853257789476
105,-76.86,-12.01,1.0000000000000004e-06,0.036848468841792846,0.16657268311907383,0.2710871545144564,0.6721165980517203
106,-76.85,-12.01,1.0000000000000004e-06,0.03650602855655151,0.16352972815606717,0.270135997514162,0.7205568543274038
107,-76.84,-12.01,1.0000000000000004e-06,0.033465071905376495,0.148229363485022,0.2409276201795223,0.5729863453321017
108,-76.83,-12.01,1.0000000000000004e-06,0.03160810235400558,0.14776620759721468,0.232139497022595,0.5323272385911074
109,-76.82,-12.01,1.0000000000000004e-06,0.030712911832276688,0.13911159848807908,0.21860843379885356,0.5362119604311194
110,-76.81,-12.01,1.0000000000000004e-06,0.03071142875850535,0.14572405806908428,0.24050465671007626,0.5711695555040726
111,-76.8,-12.01,1.0000000000000004e-06,0.03049601916747805,0.14083266661721247,0.2336283732945852,0.538664460409352
112,-76.79,-12.01,1.0000000000000004e-06,0.031134408457111004,0.14220131610930087,0.2304272021922944,0.5196031907279551
113,-76.99,-12.02,1.0000000000000004e-06,0.03521805698824611,0.1673364276413639,0.2714936347470062,0.6648277645496217
114,-76.98,-12.02,1.0000000000000004e-06,0.032869296188199185,0.15025811734204286,0.23866639775588766,0.6393463349723324
115,-76.97,-12.02,1.0000000000000004e-06,0.03196607628929958,0.14424066356960621,0.23430075921235374,0.5684864019493029
116,-76.96,-12.02,1.0000000000000004e-06,0.036632489690544924,0.17203677668339556,0.27941301598843526,0.6867854508471736
117,-76.95,-12.02,1.0000000000000004e-06,0.03334488143573272,0.15311091999957369,0.24953264775536127,0.6249780800892972
118,-76.94,-12.02,1.0000000000000004e-06,0.03753981870803429,0.1684591919350305,0.2760856016074016,0.7256700107033972
119,-76.93,-12.02,1.0000000000000004e-06,0.03557851087703296,0.16468917955192433,0.27180590183181286,0.6465353914920561
120,-76.92,-12.02,1.0000000000000004e-06,0.03554511032236533,0.16088728468388877,0.25818534976579727,0.6053433207630039
121,-76.91,-12.02,1.0000000000000004e-06,0.03552133328459596,0.16466259285610585,0.2638448554846241,0.6483892701432457
122,-76.9,-12.02,1.0000000000000004e-06,0.03638220873583266,0.16044341674598295,0.25643561438155266,0.6985219555646556
123,-76.89,-12.02,1.0000000000000004e-06,0.03631951100536278,0.1654008991059593,0.26959672077060887,0.6197021017519889
124,-76.88,-12.02,1.0000000000000004e-06,0.03598412891848619,0.16861975574802546,0.2675610340030945,0.6419705084279955
125,-76.87,-12.02,1.0000000000000004e-06,0.030570901236479233,0.14136313776611373,0.2283689831348484,0.5449159301606822
126,-76.86,-12.02,1.0000000000000004e-06,0.030604442480879575,0.14817967453931272,0.22506551897743765,0.5250435847597997
127,-76.85,-12.02,1.0000000000000004e-06,0.03101787222329873,0.14095913871679916,0.22682874669087644,0.5353039154321859
128,-76.84,-12.02,1.0000000000000004e-06,0.032653996470955154,0.142160158906939,0.22575856123838636,0.5794142548931075
129,-76.83,-12.02,1.0000000000000004e-06,0.03075160368675796,0.13178332363604855,0.2050092408851871,0.5120528594647856
130,-76.82,-12.02,1.0000000000000004e-06,0.03270571123980086,0.14110796608428933,0.22600714947029704,0.49910550688783384
131,-76.81,-12.02,1.0000000000000004e-06,0.031307234485341374,0.13537088495537092,0.22085023793674952,0.5190595523524678
132,-76.8,-12.02,1.0000000000000004e-06,0.030743371501059925,0.13627986235373774,0.21041173182012418,0.5056737568676989
133,-76.79,-12.02,1.0000000000000004e-06,0.030627531134679784,0.13704278038082812,0.2206262663556895,0.5301967203238224
134,-76.99,-12.03,1.0000000000000004e-06,0.03490990209610805,0.15857501990655987,0.2540656884654048,0.6333485354211804
135,-76.98,-12.03,1.0000000000000004e-06,0.036233474989249045,0.16731187269136527,0.271753137145435,0.671836521148713
136,-76.97,-12.03,1.0000000000000004e-06,0.03620851223166303,0.1725542985287028,0.2823471587635996,0.6744024598008578
137,-76.96,-12.03,1.0000000000000004e-06,0.03611595762510134,0.1674000134403815,0.2778412476278325,0.6892118928555593
138,-76.95,-12.03,1.0000000000000004e-06,0.03517762069381078,0.16843853937975894,0.28351556327156957,0.6874798225286834
139,-76.94,-12.03,1.0000000000000004e-06,0.03654851890685114,0.16623919381618618,0.27355453477075403,0.6454677610833622
140,-76.93,-12.03,1.0000000000000004e-06,0.0358734143246992,0.1688084816331653,0.2765766728217636,0.6555058725046216
141,-76.92,-12.03,1.0000000000000004e-06,0.0335948485363144,0.15003366644149235,0.2499877177815826,0.5770695007226829
142,-76.91,-12.03,1.0000000000000004e-06,0.03550045792398847,0.16823647848548862,0.2673715860695227,0.6834816013029514
143,-76.9,-12.03,1.0000000000000004e-06,0.03223773664937546,0.14899294256486542,0.23373061117164978,0.5757901299531548
144,-76.89,-12.03,1.0000000000000004e-06,0.033526337409240846,0.15138158099019308,0.24401831001080404,0.5772820315248558
145,-76.88,-12.03,1.0000000000000004e-06,0.03222094224635365,0.14353991797305385,0.23968451830819124,0.5672790839009587
146,-76.87,-12.03,1.0000000000000004e-06,0.030440201879428315,0.1399278770523707,0.2268267582995081,0.5903179433652713
147,-76.86,-12.03,1.0000000000000004e-06,0.03075915634884393,0.14367914494889888,0.22935403180142452,0.5578543955977492
148,-76.85,-12.03,1.0000000000000004e-06,0.030420919544838727,0.13883459123286368,0.2225551102188867,0.5315774811642984
149,-76.84,-12.03,1.0000000000000004e-06,0.03093874701281383,0.1400962427793594,0.21519155892705502,0.5516482136186308
150,-76.83,-12.03,1.0000000000000004e-06,0.030430199388304206,0.1380917709783164,0.21785676919170469,0.5368377035724732
151,-76.82,-12.03,1.0000000000000004e-06,0.03058871486050054,0.13696738149064383,0.21659336768997114,0.5166128558998037
152,-76.81,-12.03,1.0000000000000004e-06,0.030721819601901523,0.13813497481092973,0.2259107026585827,0.5392818753901911
153,-76.8,-12.03,1.0000000000000004e-06,0.03183760616781111,0.14426376680229586,0.22891348745645457,0.5293669475922488
154,-76.79,-12.03,1.0000000000000004e-06,0.030557777841937424,0.13903851129464845,0.2243583421390755,0.5736503282035693
155,-76.99,-12.04,1.0000000000000004e-06,0.02954073780272595,0.14719601869185467,0.24418931410030542,0.631588926549767
156,-76.98,-12.04,1.0000000000000004e-06,0.03605824439076137,0.17742026156433685,0.28499810218315336,0.656079180296737
157,-76.97,-12.04,1.0000000000000004e-06,0.03687123960329609,0.17638156748611658,0.28580219205521995,0.7006184247018746
158,-76.96,-12.04,1.0000000000000004e-06,0.03608304254280086,0.1646892218219163,0.2690451356571289,0.6580365162858526
159,-76.95,-12.04,1.0000000000000004e-06,0.03545431474605857,0.16331861181860913,0.2575945142239931,0.6672396336681837
160,-76.94,-12.04,1.0000000000000004e-06,0.03629050909091946,0.17022396302381296,0.2768019335791449,0.7384828255402027
161,-76.93,-12.04,1.0000000000000004e-06,0.03492720000922965,0.1565652193296052,0.2512266359914937,0.6238547787291924
162,-76.92,-12.04,1.0000000000000004e-06,0.03367267037372752,0.14883403653739719,0.24597144098079235,0.6166254664673139
163,-76.91,-12.04,1.0000000000000004e-06,0.03270342848242864,0.14601641599745666,0.23355307072646056,0.5551472764416965
164,-76.9,-12.04,1.0000000000000004e-06,0.03114346239109499,0.13893751535072366,0.22656412226707148,0.5535013605861626
165,-76.89,-12.04,1.0000000000000004e-06,0.03307155673701077,0.16033857176041988,0.25336210745155335,0.5693261490074033
166,-76.88,-12.04,1.0000000000000004e-06,0.03246661167866582,0.14862668582408792,0.24352279960668405,0.5660181602653206
167,-76.87,-12.04,1.0000000000000004e-06,0.030819780317370815,0.1450111272164859,0.22408803189931736,0.5268432305619858
168,-76.86,-12.04,1.0000000000000004e-06,0.03046662185800073,0.1355318932281727,0.21596209631816232,0.5267804868646192
169,-76.85,-12.04,1.0000000000000004e-06,0.030179394737648597,0.14172003563548313,0.2297491963051006,0.5432256093290936
170,-76.84,-12.04,1.0000000000000004e-06,0.03068489027535805,0.1422608736455559,0.2346110326993134,0.5150525991023264
171,-76.83,-12.04,1.0000000000000004e-06,0.030078460372686352,0.13619116648333898,0.21784767587853432,0.5142177013221434
172,-76.82,-12.04,1.0000000000000004e-06,0.03024684497350949,0.13429086123718895,0.21616585924974374,0.5425592226757922
173,-76.81,-12.04,1.0000000000000004e-06,0.0305228319271631,0.13585670902867378,0.2235651273365486,0.5517535806741709
174,-76.8,-12.04,1.0000000000000004e-06,0.030189912376566257,0.13636903984406126,0.2114861189381636,0.5079996899267419
175,-76.79,-12.04,1.0000000000000004e-06,0.030795285238555258,0.13657021232043404,0.21539879794625594,0.49839369459952393
176,-76.99,-12.05,1.0000000000000004e-06,0.02992791389278724,0.13773134023812408,0.21745214575973393,0.5312321988822732
177,-76.98,-12.05,1.0000000000000004e-06,0.033037106104752266,0.15481383892460443,0.25167731418658373,0.6667768348349455
178,-76.97,-12.05,1.0000000000000004e-06,0.035956677458521144,0.16836434028131803,0.27421695375427535,0.6417027474595157
179,-76.96,-12.05,1.0000000000000004e-06,0.035841851307327845,0.175496809339207,0.2883345432474974,0.7320218142020081
180,-76.95,-12.05,1.0000000000000004e-06,0.03653390768311923,0.16627552150594715,0.27841560160985995,0.6911664873724873
181,-76.94,-12.05,1.0000000000000004e-06,0.033608050267801996,0.15482410365791238,0.2476055893657569,0.6019752780783293
182,-76.93,-12.05,1.0000000000000004e-06,0.030698015847938805,0.1389793215330395,0.22902511169244597,0.5616836922125519
183,-76.92,-12.05,1.0000000000000004e-06,0.029735968639539364,0.13924602673539074,0.23153028713995175,0.6299342456987357
184,-76.91,-12.05,1.0000000000000004e-06,0.030403278112575566,0.13950324082576337,0.229301807669005,0.5848453104032084
185,-76.9,-12.05,1.0000000000000004e-06,0.030365638059996987,0.14431178871998526,0.23525210060048737,0.5532955841484085
186,-76.89,-12.05,1.0000000000000004e-06,0.03040842307970051,0.13726143061306953,0.22309991342356394,0.5462884534031263
187,-76.88,-12.05,1.0000000000000004e-06,0.030136702721430382,0.13999705254755537,0.21776602332234543,0.5378982643496619
188,-76.87,-12.05,1.0000000000000004e-06,0.030199230325953914,0.13810681380475426,0.2293565361802224,0.5480513329612926
189,-76.86,-12.05,1.0000000000000004e-06,0.03209966601964407,0.15086974078986656,0.23886255386670782,0.5440498752007
190,-76.85,-12.05,1.0000000000000004e-06,0.032389827545924885,0.14868370743796852,0.24361653484158113,0.5594949642760042
191,-76.84,-12.05,1.0000000000000004e-06,0.031052160773659774,0.13709640616241073,0.22772159574888548,0.5510103325922783
192,-76.83,-12.05,1.0000000000000004e-06,0.030774691243550156,0.13680545235132682,0.21625003143715466,0.5504766400692982
193,-76.82,-12.05,1.0000000000000004e-06,0.03088742363414294,0.13667109775843336,0.22326937575456493,0.5044820074263263
194,-76.81,-12.05,1.0000000000000004e-06,0.030775022769605136,0.13686967728986904,0.2223467545967194,0.5240537796939253
195,-76.8,-12.05,1.0000000000000004e-06,0.03134389064726526,0.14027576191852423,0.22509906932098664,0.5481988750458691
196,-76.79,-12.05,1.0000000000000004e-06,0.03036188269452592,0.13480682340571165,0.22233315570635132,0.5370268351432831
197,-76.99,-12.06,1.0000000000000004e-06,0.030058441606143918,0.14182490028606423,0.22906013697319075,0.5917883979374894
198,-76.98,-12.06,1.0000000000000004e-06,0.035295297801320284,0.16521102061829285,0.2767642881791892,0.6540935346665152
199,-76.97,-12.06,1.0000000000000004e-06,0.036183289877295376,0.16546954000264055,0.2733531325517589,0.6988916141548694
200,-76.96,-12.06,1.0000000000000004e-06,0.03637410768181202,0.16947962224628008,0.2751600702894856,0.6779606816232406
201,-76.95,-12.06,1.0000000000000004e-06,0.03680580819436827,0.17492444555286293,0.2823136215205198,0.6981819777052584
202,-76.94,-12.06,1.0000000000000004e-06,0.030453979004262294,0.1411592946867161,0.23570022832281362,0.6115609048992143
203,-76.93,-12.06,1.0000000000000004e-06,0.030304650650462568,0.14290355057586854,0.2325254709299576,0.578392703867701
204,-76.92,-12.06,1.0000000000000004e-06,0.03265517658306095,0.14820535364652335,0.2515728232311005,0.5860501838978368
205,-76.91,-12.06,1.0000000000000004e-06,0.03472747744214923,0.16083239284996848,0.2573707613568632,0.6335534347423598
206,-76.9,-12.06,1.0000000000000004e-06,0.033734194920281076,0.1540847612027044,0.25021027266996587,0.591650837041521
207,-76.89,-12.06,1.0000000000000004e-06,0.030409111695792582,0.1327494742721641,0.21177865949058367,0.5378904320734696
208,-76.88,-12.06,1.0000000000000004e-06,0.031857532111388,0.14082378387142744,0.2197717558973225,0.5307788520652155
209,-76.87,-12.06,1.0000000000000004e-06,0.03209613570758567,0.14934719382053546,0.24112674513890958,0.6053239205903196
210,-76.86,-12.06,1.0000000000000004e-06,0.029945745321351195,0.13807196154388685,0.22235006585534728,0.5174412852014436
211,-76.85,-12.06,1.0000000000000004e-06,0.031167931201255238,0.13595281987861793,0.2224146894474003,0.5917888592496844
212,-76.84,-12.06,1.0000000000000004e-06,0.031044912779257156,0.14425340610593348,0.23556448971982732,0.47981807908711094
213,-76.83,-12.06,1.0000000000000004e-06,0.03047612113394441,0.13423123576337428,0.21874635704674314,0.5280555316720928
214,-76.82,-12.06,1.0000000000000004e-06,0.03147384029012089,0.13921475185416185,0.2333910794220911,0.5625371747649262
215,-76.81,-12.06,1.0000000000000004e-06,0.03072564433104944,0.13578486716562668,0.2117681259655759,0.4849071907533093
216,-76.8,-12.06,1.0000000000000004e-06,0.03064871584634913,0.13749786947433346,0.2190050181286733,0.49129889405744703
217,-76.79,-12.06,1.0000000000000004e-06,0.030145441470894076,0.13633871375709683,0.20818104152284442,0.5068051275276889
218,-76.99,-12.07,1.0000000000000004e-06,0.034564520441205636,0.16074947517236876,0.2608815143438503,0.6530497695591747
219,-76.98,-12.07,1.0000000000000004e-06,0.03605503857859291,0.16492343425031297,0.2669955918219763,0.597723444896737
220,-76.97,-12.07,1.0000000000000004e-06,0.03597126069403527,0.1642015042500216,0.26039914552884014,0.7117434658554596
221,-76.96,-12.07,1.0000000000000004e-06,0.03590722373962831,0.17096576219722967,0.2735856367530691,0.6483102553325932
222,-76.95,-12.07,1.0000000000000004e-06,0.03631203232939489,0.16602644709783432,0.2657336673657518,0.6569319377444185
223,-76.94,-12.07,1.0000000000000004e-06,0.030089333223510095,0.13891087256704351,0.21738410861100024,0.5183392472334858
224,-76.93,-12.07,1.0000000000000004e-06,0.030069133076813782,0.14264336564357344,0.22474976454822154,0.5748394291664952
225,-76.92,-12.07,1.0000000000000004e-06,0.0306851878527058,0.13545056482448936,0.22934348301347113,0.5567370021322845
226,-76.91,-12.07,1.0000000000000004e-06,0.030174175723544094,0.1390805024416873,0.22543117268396387,0.5540937931244155
227,-76.9,-12.07,1.0000000000000004e-06,0.030865007870004336,0.13623004963632662,0.22034864908856677,0.5520354933347602
228,-76.89,-12.07,1.0000000000000004e-06,0.030737567313331094,0.1412977379983752,0.23071505338313616,0.5786821822202669
229,-76.88,-12.07,1.0000000000000004e-06,0.030623157225288737,0.13618736555898092,0.22044044821450356,0.5567586015013253
